342,216,355,234,32,29
54,516,47,535,34,32
425,568,414,547,40,41
511,548,513,554,37,41
502,392,508,389,36,37
476,337,480,332,34,34
155,30,158,17,29,29
134,39,124,52,35,30
368,575,370,578,38,40
47,217,61,218,30,28
160,519,175,510,34,32
277,518,295,530,35,32
12,494,12,489,37,34
159,174,163,187,30,30
211,297,199,304,32,31
20,530,43,536,34,33
27,272,23,291,32,30
505,570,503,580,37,38
479,463,480,435,34,35
290,511,295,529,42,34
351,394,336,418,33,33
144,26,134,51,26,27
272,369,280,384,33,35
10,158,8,173,30,26
439,318,433,314,36,34
22,244,21,273,32,34
387,19,389,42,33,33
347,504,348,515,33,33
265,255,251,261,34,30
294,250,264,266,33,30
322,425,312,457,36,34
507,450,499,447,39,38
135,490,122,460,35,36
170,203,177,210,32,28
407,101,426,125,32,29
455,493,457,502,39,38